TextId,CISI,Region,Site,Type,Complete,Direction,RawText,ReadingTokens,Length,RoleTemplate,AnchorTemplate,TitleMarkers,NameBlocks,SlotFillers,HasAnchor
687.1,H-1989,Inter-Riverine,Harappa,TAB:B,Y,R/L,+851-740-705-924-156+,156-924-705-740-851,5,TERMINAL_TITLE_OR_SUFFIX SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,TERMINAL_TITLE_OR_SUFFIX SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,156:TERMINAL_TITLE_OR_SUFFIX@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
687.2,H-1989,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-033-711-335-575-413+,413-575-335-711-033-700,6,SIGN SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN NAME_LIKE_BLOCK[3],,711-033-700:NAME_LIKE_BLOCK@4-6,,Y
688.1,H-1684,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+682-413-840/740-061+,061-740-840-413-682,5,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
689.1,H-1988,Inter-Riverine,Harappa,TAB:B,Y,R/L,+851-740-705-924-156+,156-924-705-740-851,5,TERMINAL_TITLE_OR_SUFFIX SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,TERMINAL_TITLE_OR_SUFFIX SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,156:TERMINAL_TITLE_OR_SUFFIX@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
689.2,H-1988,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-033-711-335-575-413+,413-575-335-711-033-700,6,SIGN SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN NAME_LIKE_BLOCK[3],,711-033-700:NAME_LIKE_BLOCK@4-6,,Y
690.1,H-1982,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-034+,034-700,2,SIGN SIGN,SIGN SIGN,,,,N
690.2,H-1982,Inter-Riverine,Harappa,TAB:B,N,R/L,+390-000-742-000+,742-390,2,SLOT_FILLER CLOSING_FORMULA_MARKER,SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@2-2,,<START>|390:742@1,Y
691.1,H-2056,Inter-Riverine,Harappa,TAB:I,?,R/L,+740-240-235[,235-240-740,3,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@3-3,,<START>|240:235@1,Y
692.1,H-2575,Inter-Riverine,Harappa,BNGL,Y,-,+515-388+,388-515,2,SIGN SIGN,SIGN SIGN,,,,N
693.1,H-2238,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
693.2,H-2238,Inter-Riverine,Harappa,TAB:I,Y,R/L,+861-003+,003-861,2,LEADING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER,LEADING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER,003:LEADING_FORMULA_MARKER@1-1; 861:INITIAL_TITLE_OR_CLASSIFIER@2-2,,,Y
693.3,H-2238,Inter-Riverine,Harappa,TAB:I,Y,R/L,+156-003+,003-156,2,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,003:LEADING_FORMULA_MARKER@1-1; 156:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
694.1,H-2187,Inter-Riverine,Harappa,TAB:I,Y,R/L,+740-032-840+,840-032-740,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
695.1,H-1729,Inter-Riverine,Harappa,POT:T:s,?,R/L,+740[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
696.1,H-2138,Inter-Riverine,Harappa,TAB:I,?,-,]034+,034,1,SIGN,SIGN,,,,N
696.2,H-2138,Inter-Riverine,Harappa,TAB:I,N,R/L,]000-740-176+,176-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
697.1,H-2000,Inter-Riverine,Harappa,TAB:B,N,-,+700-032-000-091+,091-032-700,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
698.1,H-2126,Inter-Riverine,Harappa,TAB:I,?,-,]033[,033,1,SIGN,SIGN,,,,N
698.2,H-2126,Inter-Riverine,Harappa,TAB:I,N,R/L,]000-061[,061,1,SIGN,SIGN,,,,N
699.1,H-1856,Inter-Riverine,Harappa,TAB:B,Y,-,+033-700+,700-033,2,SIGN SIGN,SIGN SIGN,,,,N
699.2,H-1856,Inter-Riverine,Harappa,TAB:B,Y,-,+951-090+,090-951,2,SIGN SIGN,SIGN SIGN,,,,N
700.1,H-2373,Inter-Riverine,Harappa,POT:T:g,Y,-,+817-495+,495-817,2,SIGN INITIAL_TITLE_OR_CLASSIFIER,SIGN INITIAL_TITLE_OR_CLASSIFIER,817:INITIAL_TITLE_OR_CLASSIFIER@2-2,,,Y
701.1,H-2272,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+033-700+,700-033,2,SIGN SIGN,SIGN SIGN,,,,N
702.1,H-2368,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+740-176+,176-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
703.1,H-2267,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+400-852+,852-400,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
704.1,H-2261,Inter-Riverine,Harappa,POT:T:g,N,-,+000-000/033[,033,1,SIGN,SIGN,,,,N
705.1,H-2264,Inter-Riverine,Harappa,POT:T:g,N,R/L,]000-231-060-820[,820-060-231,3,INITIAL_TITLE_OR_CLASSIFIER SIGN SLOT_FILLER,CROSS_SITE_NAME_ANCHOR[2] SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@1-1,820-060:CROSS_SITE_NAME_ANCHOR@1-2,060|<END>:231@3,Y
706.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+033+,033,1,SIGN,SIGN,,,,N
707.1,H-2336,Inter-Riverine,Harappa,POT:T:g,?,R/L,+740-463-495-220[,220-495-463-740,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
708.1,H-2268,Inter-Riverine,Harappa,POT:T:g,N,R/L,+740-495-000-034+,034-495-740,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
709.1,H-1586,Inter-Riverine,Harappa,POT:T:g,?,R/L,]740-760[,760-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
710.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+032+,032,1,SIGN,SIGN,,,,N
711.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+034+,034,1,SIGN,SIGN,,,,N
712.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+003+,003,1,LEADING_FORMULA_MARKER,LEADING_FORMULA_MARKER,003:LEADING_FORMULA_MARKER@1-1,,,Y
713.1,H-2369,Inter-Riverine,Harappa,POT:T:g,N,-,+740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
714.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+032+,032,1,SIGN,SIGN,,,,N
715.1,H-1734,Inter-Riverine,Harappa,POT:T:s,Y,R/L,+016-220-382+,382-220-016,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
716.1,H-2337,Inter-Riverine,Harappa,POT:T:g,?,R/L,]520-460-495[,495-460-520,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
717.1,-,Inter-Riverine,Harappa,POT:T:g,Y,-,+033-700+,700-033,2,SIGN SIGN,SIGN SIGN,,,,N
718.1,-,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+740-175-415-033-001+,001-033-415-175-740,5,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
719.1,-,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+740-176+,176-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
720.1,-,Inter-Riverine,Harappa,POT:T:g,N,-,+000-700+,700,1,SIGN,SIGN,,,,N
721.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+033+,033,1,SIGN,SIGN,,,,N
722.1,-,Inter-Riverine,Harappa,POT:T:g,Y,-,+413-031+,031-413,2,LEADING_FORMULA_MARKER SLOT_FILLER,LEADING_FORMULA_MARKER SIGN,031:LEADING_FORMULA_MARKER@1-1,,031|<END>:413@2,Y
723.1,-,Inter-Riverine,Harappa,POT:T:g,N,-,+000-740+,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
724.1,-,Inter-Riverine,Harappa,POT:T:g,?,NR,]400[,400,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
725.1,-,Inter-Riverine,Harappa,POT:T:g,N,R/L,]000-700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
726.1,-,Inter-Riverine,Harappa,POT:T:s,N,-,+000-400+,400,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
727.1,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+090+,090,1,SIGN,SIGN,,,,N
728.2,-,Inter-Riverine,Harappa,POT:T:g,Y,NR,+034+,034,1,SIGN,SIGN,,,,N
729.1,H-2010,Inter-Riverine,Harappa,TAB:B,Y,R/L,+740-176-220-235+,235-220-176-740,4,LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
729.2,H-2010,Inter-Riverine,Harappa,TAB:B,Y,R/L,+740-482-240-002-861+,861-002-240-482-740,5,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,861:INITIAL_TITLE_OR_CLASSIFIER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
730.1,-,Inter-Riverine,Harappa,TAB:B,Y,R/L,+400-740-017-503+,503-017-740-400,4,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3; 400:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
731.1,H-1670,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+740-760-033-033-240-002-824+,824-002-240-033-033-760-740,7,SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
732.1,H-2131,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
732.2,H-2131,Inter-Riverine,Harappa,TAB:I,Y,R/L,+368-900+,900-368,2,SIGN SIGN,SIGN SIGN,,,,N
733.1,H-2188,Inter-Riverine,Harappa,TAB:I,?,-,+700[,700,1,SIGN,SIGN,,,,N
733.2,H-2188,Inter-Riverine,Harappa,TAB:I,N,R/L,+400-000[,400,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
734.2,H-2157,Inter-Riverine,Harappa,TAB:I,?,-,+705[,705,1,SIGN,SIGN,,,,N
735.1,H-1963,Inter-Riverine,Harappa,TAB:B,N,R/L,+400-700-017-000+,017-700-400,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
736.1,H-2111,Inter-Riverine,Harappa,TAB:I,?,-,]681+,681,1,SIGN,SIGN,,,,N
737.1,H-1964,Inter-Riverine,Harappa,TAB:B,Y,R/L,+400-740-016-503+,503-016-740-400,4,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3; 400:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
738.1,H-2074,Inter-Riverine,Harappa,TAB:I,?,R/L,+700-034-690-365[,365-690-034-700,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
738.2,H-2074,Inter-Riverine,Harappa,TAB:I,N,R/L,+740-760-000[,760-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
739.1,H-1687,Inter-Riverine,Harappa,SEAL:S,?,R/L,+520-220[,220-520,2,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:220@1,Y
740.1,-,Inter-Riverine,Harappa,TAB:I,Y,R/L,+090-740-792+,792-740-090,3,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
740.2,-,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-034+,034-700,2,SIGN SIGN,SIGN SIGN,,,,N
741.1,H-1690,Inter-Riverine,Harappa,SEAL:S,N,R/L,]000-741-615-440-220+,220-440-615-741,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
742.1,H-1810,Inter-Riverine,Harappa,TAB:B,Y,R/L,+740-048-741-851+,851-741-048-740,4,SLOT_FILLER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,<START>|741:851@1,Y
742.2,H-1810,Inter-Riverine,Harappa,TAB:B,Y,R/L,+033-711-335-575-413+,413-575-335-711-033,5,SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN,,,,N
743.1,H-1907,Inter-Riverine,Harappa,TAB:B,Y,R/L,+520-240+,240-520,2,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:240@1,Y
743.2,H-1907,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-034+,034-700,2,SIGN SIGN,SIGN SIGN,,,,N
744.1,H-1993,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
744.2,H-1993,Inter-Riverine,Harappa,TAB:B,N,R/L,+740-000-220-004-002-390-095+,095-390-002-004-220-740,6,SLOT_FILLER CLOSING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN CLOSING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,390:CLOSING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,<START>|390:095@1,Y
745.1,H-1980,Inter-Riverine,Harappa,TAB:B,Y,R/L,+400-158-806-475+,475-806-158-400,4,SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,806:LEADING_FORMULA_MARKER@2-2; 400:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
746.1,H-2200,Inter-Riverine,Harappa,TAB:I,Y,R/L,+400-740-176-240+,240-176-740-400,4,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3; 400:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
747.1,H-2182,Inter-Riverine,Harappa,TAB:I,N,R/L,+740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
747.2,H-2182,Inter-Riverine,Harappa,TAB:I,?,-,]817+,817,1,INITIAL_TITLE_OR_CLASSIFIER,INITIAL_TITLE_OR_CLASSIFIER,817:INITIAL_TITLE_OR_CLASSIFIER@1-1,,,Y
748.1,-,Gujarat/Kutch,Dholavira,TAG,Y,NR,+032+,032,1,SIGN,SIGN,,,,N
749.1,H-2183,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-032+,032-700,2,SIGN SIGN,SIGN SIGN,,,,N
749.2,H-2183,Inter-Riverine,Harappa,TAB:I,Y,R/L,+400-740-575-017-798+,798-017-575-740-400,5,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4; 400:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
750.1,H-2101,Inter-Riverine,Harappa,TAB:I,?,R/L,+400-090[,090-400,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
751.1,H-1872,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
751.2,H-1872,Inter-Riverine,Harappa,TAB:B,Y,R/L,+400-236-220+,220-236-400,3,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,400:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
752.1,H-2143,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-034+,034-700,2,SIGN SIGN,SIGN SIGN,,,,N
752.2,H-2143,Inter-Riverine,Harappa,TAB:I,Y,R/L,+090-740-792+,792-740-090,3,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
753.1,H-2201,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-032+,032-700,2,SIGN SIGN,SIGN SIGN,,,,N
753.2,H-2201,Inter-Riverine,Harappa,TAB:I,Y,L/R,+400-740-176-240+,240-176-740-400,4,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@3-3; 400:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
754.2,H-2038,Inter-Riverine,Harappa,TAB:I,?,R/L,+400-520[,520-400,2,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@1-1; 400:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
755.1,H-1947,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
755.2,H-1947,Inter-Riverine,Harappa,TAB:B,N,R/L,+740-000-031+,031-740,2,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,031:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@2-2,,031|<END>:740@2,Y
755.3,H-1947,Inter-Riverine,Harappa,TAB:B,N,R/L,+740-630-000+,630-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
756.1,H-2058,Inter-Riverine,Harappa,TAB:I,N,R/L,+740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
756.2,H-2058,Inter-Riverine,Harappa,TAB:I,?,R/L,+400-740[,740-400,2,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1; 400:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
757.1,H-2160,Inter-Riverine,Harappa,TAB:I,?,-,+700[,700,1,SIGN,SIGN,,,,N
757.2,H-2160,Inter-Riverine,Harappa,TAB:I,N,R/L,+400-740-000[,740-400,2,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1; 400:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
758.1,H-1768,Inter-Riverine,Harappa,TAB:B,Y,NR,+144+,144,1,SIGN,SIGN,,,,N
758.2,H-1768,Inter-Riverine,Harappa,TAB:B,Y,R/L,+700-033+,033-700,2,SIGN SIGN,SIGN SIGN,,,,N
759.1,H-2132,Inter-Riverine,Harappa,TAB:I,N,-,+700-000[,700,1,SIGN,SIGN,,,,N
759.2,H-2132,Inter-Riverine,Harappa,TAB:I,N,-,]000-900+,900,1,SIGN,SIGN,,,,N
760.1,H-2040,Inter-Riverine,Harappa,TAB:I,Y,R/L,+740-803-060-550+,550-060-803-740,4,SIGN SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,060|740:803@3,Y
761.2,H-2075,Inter-Riverine,Harappa,TAB:I,N,R/L,+740-000[,740,1,TERMINAL_TITLE_OR_SUFFIX,TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@1-1,,,Y
762.1,H-2098,Inter-Riverine,Harappa,TAB:I,Y,-,+034-700+,700-034,2,SIGN SIGN,SIGN SIGN,,,,N
762.2,H-2098,Inter-Riverine,Harappa,TAB:I,?,-,]861-416+,416-861,2,SIGN INITIAL_TITLE_OR_CLASSIFIER,SIGN INITIAL_TITLE_OR_CLASSIFIER,861:INITIAL_TITLE_OR_CLASSIFIER@2-2,,,Y
763.1,H-2047,Inter-Riverine,Harappa,TAB:I,N,-,]000-090+,090,1,SIGN,SIGN,,,,N
764.1,H-2199,Inter-Riverine,Harappa,TAB:I,N,-,+700-000+,700,1,SIGN,SIGN,,,,N
765.1,H-1936,Inter-Riverine,Harappa,TAB:B,Y,L/R,+700-032+,032-700,2,SIGN SIGN,SIGN SIGN,,,,N
765.2,H-1936,Inter-Riverine,Harappa,TAB:B,Y,L/R,+511-032-142+,142-032-511,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
766.1,-,Inter-Riverine,Harappa,POT:T:g,?,NR,+390[,390,1,CLOSING_FORMULA_MARKER,CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@1-1,,,Y
767.1,-,Inter-Riverine,Harappa,POT:T:g,N,-,+390-000+,390,1,CLOSING_FORMULA_MARKER,CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@1-1,,,Y
768.1,H-1545,Inter-Riverine,Harappa,POT:T:g,Y,R/L,+031-893+,893-031,2,SIGN LEADING_FORMULA_MARKER,SIGN LEADING_FORMULA_MARKER,031:LEADING_FORMULA_MARKER@2-2,,,Y
769.1,H-2239,Inter-Riverine,Harappa,TAB:I,Y,R/L,+861-003+,003-861,2,LEADING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER,LEADING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER,003:LEADING_FORMULA_MARKER@1-1; 861:INITIAL_TITLE_OR_CLASSIFIER@2-2,,,Y
769.2,H-2239,Inter-Riverine,Harappa,TAB:I,Y,R/L,+700-034+,034-700,2,SIGN SIGN,SIGN SIGN,,,,N
769.3,H-2239,Inter-Riverine,Harappa,TAB:I,Y,R/L,+156-003+,003-156,2,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,003:LEADING_FORMULA_MARKER@1-1; 156:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
770.1,H-2150,Inter-Riverine,Harappa,TAB:I,N,R/L,+590-032-000[,032-590,2,SIGN SIGN,SIGN SIGN,,,,N
770.2,H-2150,Inter-Riverine,Harappa,TAB:I,?,R/L,]220-415+,415-220,2,SIGN SIGN,SIGN SIGN,,,,N
771.1,H-1930,Inter-Riverine,Harappa,TAB:B,Y,R/L,+032-700-601+,601-700-032,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
